序号,城市,时间,AQI指数,空气质量级别,首要污染物
257,武汉市,2014-08-14 23:00,69,良,PM10
258,宜昌市,2014-08-14 23:00,112,轻度污染,PM2.5
259,荆州市,2014-08-14 23:00,90,良,PM2.5
260,长沙市,2014-08-14 23:00,74,良,PM10
261,株洲市,2014-08-14 23:00,75,良,PM2.5
262,湘潭市,2014-08-14 23:00,68,良,PM2.5
263,岳阳市,2014-08-14 23:00,60,良,PM10
264,常德市,2014-08-14 23:00,59,良,PM2.5
265,张家界市,2014-08-14 23:00,67,良,PM2.5
266,广州市,2014-08-14 23:00,40,优,None
267,韶关市,2014-08-14 23:00,28,优,None
268,深圳市,2014-08-14 23:00,35,优,None
269,珠海市,2014-08-14 23:00,23,优,None
270,汕头市,2014-08-14 23:00,42,优,None
271,佛山市,2014-08-14 23:00,38,优,None
272,江门市,2014-08-14 23:00,30,优,None
273,湛江市,2014-08-14 23:00,31,优,None
274,茂名市,2014-08-14 23:00,26,优,None
275,肇庆市,2014-08-14 23:00,40,优,None
276,惠州市,2014-08-14 23:00,50,优,None
277,梅州市,2014-08-14 23:00,48,优,None
278,汕尾市,2014-08-14 23:00,19,优,None
279,河源市,2014-08-14 23:00,22,优,None
280,阳江市,2014-08-14 23:00,15,优,None
281,清远市,2014-08-14 23:00,13,优,None
282,东莞市,2014-08-14 23:00,40,优,None
283,中山市,2014-08-14 23:00,25,优,None
284,潮州市,2014-08-14 23:00,46,优,None
285,揭阳市,2014-08-14 23:00,46,优,None
286,云浮市,2014-08-14 23:00,26,优,None
287,南宁市,2014-08-14 23:00,22,优,None
288,柳州市,2014-08-14 23:00,78,良,PM2.5
289,桂林市,2014-08-14 23:00,65,良,PM2.5
290,北海市,2014-08-14 23:00,20,优,None
291,海口市,2014-08-14 23:00,45,优,None
292,三亚市,2014-08-14 23:00,45,优,None
293,重庆市,2014-08-14 23:00,74,良,PM10
294,成都市,2014-08-14 23:00,82,良,PM2.5
295,自贡市,2014-08-14 23:00,74,良,PM2.5
296,攀枝花市,2014-08-14 23:00,72,良,PM10
297,泸州市,2014-08-14 23:00,75,良,PM10
298,德阳市,2014-08-14 23:00,62,良,PM2.5
299,绵阳市,2014-08-14 23:00,74,良,PM2.5
300,南充市,2014-08-14 23:00,86,良,PM10
301,宜宾市,2014-08-14 23:00,82,良,PM2.5
302,贵阳市,2014-08-14 23:00,61,良,PM10
303,遵义市,2014-08-14 23:00,65,良,PM10
304,昆明市,2014-08-14 23:00,62,良,PM10
305,曲靖市,2014-08-14 23:00,50,优,None
306,玉溪市,2014-08-14 23:00,55,良,PM10
307,拉萨市,2014-08-14 23:00,25,优,None
308,西安市,2014-08-14 23:00,62,良,PM10
309,铜川市,2014-08-14 23:00,85,良,PM10
310,宝鸡市,2014-08-14 23:00,55,良,PM10
311,咸阳市,2014-08-14 23:00,74,良,PM10
312,渭南市,2014-08-14 23:00,67,良,PM10
313,延安市,2014-08-14 23:00,85,良,PM10
314,兰州市,2014-08-14 23:00,61,良,PM10
315,嘉峪关市,2014-08-14 23:00,53,良,PM10
316,金昌市,2014-08-14 23:00,55,良,PM10
317,西宁市,2014-08-14 23:00,52,良,PM10
318,银川市,2014-08-14 23:00,72,良,PM10
319,石嘴山市,2014-08-14 23:00,68,良,PM10
320,乌鲁木齐市,2014-08-14 23:00,97,良,PM10
321,克拉玛依市,2014-08-14 23:00,66,良,PM10
322,库尔勒市,2014-08-14 23:00,57,良,PM10
323,北京市,2014-08-14 22:00,35,优,None
324,天津市,2014-08-14 22:00,65,良,PM10
325,石家庄市,2014-08-14 22:00,56,良,PM10
326,唐山市,2014-08-14 22:00,95,良,PM2.5
327,秦皇岛市,2014-08-14 22:00,69,良,PM2.5
328,邯郸市,2014-08-14 22:00,64,良,PM10,PM2.5
329,邢台市,2014-08-14 22:00,109,轻度污染,PM2.5
330,保定市,2014-08-14 22:00,86,良,PM10
331,承德市,2014-08-14 22:00,66,良,PM10
332,沧州市,2014-08-14 22:00,47,优,None
333,廊坊市,2014-08-14 22:00,67,良,PM10
334,衡水市,2014-08-14 22:00,66,良,PM10
335,张家口市,2014-08-14 22:00,30,优,None
336,太原市,2014-08-14 22:00,48,优,None
337,大同市,2014-08-14 22:00,43,优,None
338,阳泉市,2014-08-14 22:00,60,良,PM10
339,长治市,2014-08-14 22:00,62,良,PM10
340,临汾市,2014-08-14 22:00,66,良,PM10
341,呼和浩特市,2014-08-14 22:00,72,良,PM10
342,包头市,2014-08-14 22:00,67,良,PM10
343,赤峰市,2014-08-14 22:00,42,优,None
344,鄂尔多斯市,2014-08-14 22:00,42,优,None
345,沈阳市,2014-08-14 22:00,60,良,PM10
346,大连市,2014-08-14 22:00,43,优,None
347,鞍山市,2014-08-14 22:00,58,良,PM10
348,抚顺市,2014-08-14 22:00,67,良,PM10
349,本溪市,2014-08-14 22:00,59,良,PM10
350,丹东市,2014-08-14 22:00,55,良,PM10
351,锦州市,2014-08-14 22:00,74,良,PM2.5
352,营口市,2014-08-14 22:00,107,轻度污染,PM2.5
353,盘锦市,2014-08-14 22:00,49,优,None
354,葫芦岛市,2014-08-14 22:00,64,良,PM2.5
355,长春市,2014-08-14 22:00,75,良,PM10
356,吉林市,2014-08-14 22:00,64,良,PM10
357,哈尔滨市,2014-08-14 22:00,39,优,None
358,齐齐哈尔市,2014-08-14 22:00,34,优,None
359,大庆市,2014-08-14 22:00,20,优,None
360,牡丹江市,2014-08-14 22:00,53,良,PM10
361,上海市,2014-08-14 22:00,28,优,None
362,南京市,2014-08-14 22:00,54,良,PM2.5
363,无锡市,2014-08-14 22:00,42,优,None
