680,阿里地区,2015-01-07 23:00,32,优,None
681,林芝地区,2015-01-07 23:00,27,优,None
682,西安市,2015-01-07 23:00,113,轻度污染,PM2.5
683,铜川市,2015-01-07 23:00,156,中度污染,PM2.5
684,宝鸡市,2015-01-07 23:00,108,轻度污染,PM2.5
685,咸阳市,2015-01-07 23:00,124,轻度污染,PM2.5
686,渭南市,2015-01-07 23:00,74,良,PM2.5
687,延安市,2015-01-07 23:00,132,轻度污染,PM2.5
688,汉中市,2015-01-07 23:00,102,轻度污染,PM2.5
689,榆林市,2015-01-07 23:00,83,良,PM2.5
690,安康市,2015-01-07 23:00,74,良,PM2.5
691,商洛市,2015-01-07 23:00,55,良,PM10
692,兰州市,2015-01-07 23:00,80,良,PM10
693,嘉峪关市,2015-01-07 23:00,71,良,PM10
694,金昌市,2015-01-07 23:00,129,轻度污染,PM10
695,白银市,2015-01-07 23:00,174,中度污染,PM10
696,天水市,2015-01-07 23:00,222,重度污染,PM2.5
697,武威市,2015-01-07 23:00,216,重度污染,PM2.5
698,张掖市,2015-01-07 23:00,130,轻度污染,PM10
699,平凉市,2015-01-07 23:00,135,轻度污染,PM2.5
700,酒泉市,2015-01-07 23:00,69,良,PM10
701,庆阳市,2015-01-07 23:00,92,良,PM2.5
702,定西市,2015-01-07 23:00,190,中度污染,PM2.5
703,陇南市,2015-01-07 23:00,203,重度污染,PM2.5
704,临夏州,2015-01-07 23:00,248,重度污染,PM2.5
705,甘南州,2015-01-07 23:00,172,中度污染,PM2.5
706,西宁市,2015-01-07 23:00,54,良,PM10
707,海东地区,2015-01-07 23:00,77,良,PM10
708,海北州,2015-01-07 23:00,50,优,None
709,黄南州,2015-01-07 23:00,73,良,PM2.5
710,海南州,2015-01-07 23:00,114,轻度污染,PM2.5
711,果洛州,2015-01-07 23:00,48,优,None
712,玉树州,2015-01-07 23:00,176,中度污染,PM10
713,海西州,2015-01-07 23:00,73,良,PM10
714,银川市,2015-01-07 23:00,172,中度污染,PM2.5
715,石嘴山市,2015-01-07 23:00,179,中度污染,PM2.5
716,吴忠市,2015-01-07 23:00,148,轻度污染,PM10
717,固原市,2015-01-07 23:00,109,轻度污染,PM2.5
718,中卫市,2015-01-07 23:00,105,轻度污染,PM10
719,乌鲁木齐市,2015-01-07 23:00,299,重度污染,PM2.5
720,克拉玛依市,2015-01-07 23:00,92,良,PM10,PM2.5
721,吐鲁番地区,2015-01-07 23:00,240,重度污染,PM2.5
722,哈密地区,2015-01-07 23:00,305,严重污染,PM10
723,昌吉州,2015-01-07 23:00,166,中度污染,PM2.5
724,博州,2015-01-07 23:00,145,轻度污染,PM2.5
725,库尔勒市,2015-01-07 23:00,122,轻度污染,PM10
726,阿克苏地区,2015-01-07 23:00,120,轻度污染,PM10
727,克州,2015-01-07 23:00,102,轻度污染,PM10
728,喀什地区,2015-01-07 23:00,384,严重污染,PM10
729,和田地区,2015-01-07 23:00,104,轻度污染,PM10
730,伊犁哈萨克州,2015-01-07 23:00,73,良,PM2.5
731,塔城地区,2015-01-07 23:00,54,良,PM10
732,阿勒泰地区,2015-01-07 23:00,46,优,None
733,石河子市,2015-01-07 23:00,118,轻度污染,PM2.5
734,五家渠市,2015-01-07 23:00,119,轻度污染,PM10
735,北京市,2015-01-07 22:00,122,轻度污染,PM2.5
736,天津市,2015-01-07 22:00,53,良,PM10
737,石家庄市,2015-01-07 22:00,242,重度污染,PM2.5
738,唐山市,2015-01-07 22:00,64,良,PM2.5
739,秦皇岛市,2015-01-07 22:00,97,良,PM2.5
740,邯郸市,2015-01-07 22:00,179,中度污染,PM2.5
741,邢台市,2015-01-07 22:00,240,重度污染,PM2.5
742,保定市,2015-01-07 22:00,365,严重污染,PM2.5
743,承德市,2015-01-07 22:00,84,良,PM2.5
744,沧州市,2015-01-07 22:00,198,中度污染,PM2.5
745,廊坊市,2015-01-07 22:00,87,良,PM2.5
746,衡水市,2015-01-07 22:00,192,中度污染,PM2.5
747,张家口市,2015-01-07 22:00,93,良,PM2.5
748,太原市,2015-01-07 22:00,216,重度污染,PM2.5
749,大同市,2015-01-07 22:00,97,良,PM10
750,阳泉市,2015-01-07 22:00,117,轻度污染,PM10
751,长治市,2015-01-07 22:00,128,轻度污染,PM2.5
